tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
649920,SpotifyCares,False,Wed Nov 22 21:13:35 +0000 2017,"@274507 Hi Jacky, help's here! Can you DM us your account's email address? We'll take a look backstage /DV https://t.co/ldFdZRiNAt",,649921.0
649924,SpotifyCares,False,Wed Nov 22 21:13:15 +0000 2017,"@274508 Hey Jennifer! That doesn't sound good. Can you DM us with your account's current email address, along with the email address you'd like to change it to? We'll take a look backstage /QI https://t.co/ldFdZRiNAt",,649925.0
649926,SpotifyCares,False,Wed Nov 22 21:12:14 +0000 2017,@274509 Hey Michelle! What's happening exactly? Can you DM us your account's username or email address? We'll check backstage /NG https://t.co/ldFdZRiNAt,,649927.0
649928,SpotifyCares,False,Wed Nov 22 21:11:07 +0000 2017,@274510 Hi there! Does restarting your phone make any difference? Keep us posted /XF,649929,649930.0
649931,SpotifyCares,False,Wed Nov 22 22:00:23 +0000 2017,@274510 Alright. Give us a shout if it starts misbehaving again. We'll take a closer look /XF,,649929.0
649932,SpotifyCares,False,Wed Nov 22 21:11:06 +0000 2017,"@274511 Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /NG",,649933.0
649934,SpotifyCares,False,Wed Nov 22 21:07:55 +0000 2017,"@274512 Hey Nick! Can you send us a screenshot of what you're seeing? Also, can you DM us your account's email address? We'll take a look backstage /SJ https://t.co/ldFdZRiNAt",,649935.0
649936,SpotifyCares,False,Wed Nov 22 21:06:59 +0000 2017,@274513 Sorry to hear that. Can you shoot us a DM with your account's username and email address? We'll check things out backstage /DI https://t.co/ldFdZRiNAt,,649937.0
637747,SpotifyCares,False,Wed Nov 22 21:06:09 +0000 2017,@139985 Hey there! Help's here. We're taking a look at this and we'll send over a response to your DM shortly /J,649938,637736.0
649939,SpotifyCares,False,Wed Nov 22 22:47:09 +0000 2017,"@274514 Hey Bennie, we understand. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! We're here for you /TI",649940,649938.0
649941,SpotifyCares,False,Wed Nov 22 21:05:50 +0000 2017,"@274516 Hi, help's here! Can you give us more info on what's happening? We'll see what we can suggest /DV",,649942.0
649943,SpotifyCares,False,Wed Nov 22 21:02:56 +0000 2017,@274517 Hey Stephen. Nice idea! It's definitely something for the team to consider and we'll make sure it reaches them /QI,,649944.0
649945,SpotifyCares,False,Wed Nov 22 21:02:23 +0000 2017,@274518 Hi there! Can you send us your Playlist Link via DM? Just right-click the playlist &gt; Share &gt; Copy Playlist Link. We'll check backstage /FJ https://t.co/ldFdZRiNAt,,649946.0
649947,SpotifyCares,False,Wed Nov 22 21:01:39 +0000 2017,@274519 Hi Johnny! We can see how that’d be nice. Thanks for taking the time to reach out – your feedback's been noted 📝 /NH,,649948.0
649949,SpotifyCares,False,Wed Nov 22 21:01:16 +0000 2017,@274520 Hi Brett! Can you DM us your email address? We'll see what we can suggest /NH https://t.co/ldFdZRiNAt,,649950.0
649976,SpotifyCares,False,Thu Oct 05 06:54:52 +0000 2017,"@274527 Hey Trevor, help's here! Can you DM us your account's email address? We'll check backstage /GK https://t.co/ldFdZRiNAt",,649977.0
649978,SpotifyCares,False,Thu Oct 05 06:54:19 +0000 2017,@274528 Could you DM us the email address you're using to sign up? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,,649979.0
649980,SpotifyCares,False,Thu Oct 05 06:40:58 +0000 2017,"@274528 Hey there! Is this happening over WiFi, 3G/4G, or both? We'll see what we can suggest /MA",649979,649981.0
650398,SpotifyCares,False,Thu Oct 05 07:23:41 +0000 2017,@274644 Hey Ben! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team 💚 /AP,,650399.0
651036,SpotifyCares,False,Thu Oct 05 08:04:13 +0000 2017,@274834 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /DR,,651037.0
651737,SpotifyCares,False,Thu Oct 05 08:47:39 +0000 2017,@274983 Hey there! Thanks for the feedback. It's music to our ears 🎶 /AP,,651738.0
651746,SpotifyCares,False,Fri Nov 03 03:07:01 +0000 2017,@274984 1: Hi! The student discount is only available for students currently enrolled in an accredited college or...,,651747.0
651847,SpotifyCares,False,Wed Oct 25 10:30:52 +0000 2017,@275006 Hey there! Could you send us a DM with your account's email address as well as your dad's? We'll check under the hood /MA https://t.co/ldFdZRiNAt,,651848.0
651856,SpotifyCares,False,Wed Oct 25 10:40:55 +0000 2017,"@275009 @121907 1: Hey! We can help out in English via Twitter, but we also have Thai support via email at https://t.co/ZgU70TbP8M.",,651857.0
651885,SpotifyCares,False,Wed Oct 25 10:37:08 +0000 2017,@275016 Hey! Licensing agreements can affect music availability. There's info about Spotify content here: https://t.co/YlV1IAXwsi /RC,,651886.0
652029,SpotifyCares,False,Thu Oct 05 09:29:58 +0000 2017,"@275050 Hi, we've come to the rescue! We've just replied to your DM. Check it out. We'll continue helping there /RE",,652030.0
652033,SpotifyCares,False,Thu Oct 05 09:24:17 +0000 2017,"@275052 Hi there, we think this is a good feature too! With your support, it can happen: https://t.co/YSHYSPDR4z /RE",,652034.0
652507,SpotifyCares,False,Fri Oct 27 13:15:22 +0000 2017,"@275155 We're afraid that we don't have that info, but rest assured that our devs are monitoring all feedback in our Community /AD",652508,652509.0
652510,SpotifyCares,False,Fri Oct 27 13:26:41 +0000 2017,"@275155 We hear you. While we can’t make any promises, we'll make sure that your feedback is passed on to the right folks /AD",652511,652508.0
652512,SpotifyCares,False,Fri Oct 27 13:38:05 +0000 2017,@275155 Don't hesitate to let us know you need anything else and we'll come 🏃 to help you /AD,,652511.0
652513,SpotifyCares,False,Fri Oct 27 12:37:38 +0000 2017,"@275155 Hey Florian, help's here! We can see how that’d be useful. You can vote for the official idea here: https://t.co/iqGpFLeSB9 /AD",652509,652514.0
652515,SpotifyCares,False,Fri Oct 27 13:08:32 +0000 2017,@275156 We hear you! Your feedback has been noted and passed onto the team 👊🏼 /HC,,652516.0
652517,SpotifyCares,False,Fri Oct 27 13:03:04 +0000 2017,"@135262 We don't have a specific time frame for this, but keep an eye out for it in the app. If you need anything else, let us know /NY",652518,652519.0
652520,SpotifyCares,False,Fri Oct 27 18:34:46 +0000 2017,"@135262 We do our best! But sometimes agreements are ongoing, or can't be reached with the content provider /GT",,652518.0
652521,SpotifyCares,False,Fri Oct 27 12:15:50 +0000 2017,"@135262 Hi there! We don't have any specific info on this, but we try to drop them as soon as possible according to the time zone /NY",652519,652522.0
652856,SpotifyCares,False,Thu Oct 05 09:56:56 +0000 2017,@275230 No worries! We'll be waiting for your message /JO,,652857.0
652858,SpotifyCares,False,Thu Oct 05 09:13:12 +0000 2017,"@275230 Hey Ruby, that doesn't sound good! Can you DM us your account's username or email address? We'll take a look under the hood /HC https://t.co/ldFdZRiNAt",652857,652859.0
652878,SpotifyCares,False,Thu Oct 05 09:51:09 +0000 2017,"@275236 Hey Hannah! We're working on it, and we hope to have it available soon. There's more info here: https://t.co/WI0fi3V8Cu /KM",,652879.0
653054,SpotifyCares,False,Wed Nov 22 21:58:03 +0000 2017,"@275288 Hey Jonas! Can you tell us your device, operating system, and Spotify version? Also, do you have any filters set when playing songs? /NH",653055,653056.0
653057,SpotifyCares,False,Wed Nov 22 22:35:21 +0000 2017,"@275288 Thanks for letting us know. Just to check, is this happening when you're playing tracks in your playlists, Your Library, or both? /NH",653058,653055.0
653059,SpotifyCares,False,Wed Nov 22 23:44:26 +0000 2017,"@275288 Got it. Just to make sure, are you using Connect? Also, sending the link of the playlist would be helpful too. We'll be waiting /PX",653060,653058.0
653061,SpotifyCares,False,Thu Nov 23 14:06:19 +0000 2017,@275288 Hmm. The playlist shuffles fine from our end. Can you DM us your account's username or email address? We'll check things backstage /MU https://t.co/ldFdZRiNAt,,653060.0
653062,SpotifyCares,False,Wed Nov 22 21:56:22 +0000 2017,"@275289 Hey Tom, help's here! Could you shoot us a DM with your account's username and email address? We'll do some digging 🔍 /VV https://t.co/ldFdZRiNAt",,653063.0
653064,SpotifyCares,False,Wed Nov 22 21:55:19 +0000 2017,"@229745 Hey Jason, is this something you've had a repeat issue with? Let us know what device you're using if you'd like us to help out and we can take a look! /J",,653065.0
653066,SpotifyCares,False,Wed Nov 22 21:54:03 +0000 2017,"@275290 Hey Kris, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt",,653067.0
653068,SpotifyCares,False,Wed Nov 22 21:48:03 +0000 2017,@275291 That's odd. We've just sent you a DM; let's carry on chatting there /SB,,653069.0
653070,SpotifyCares,False,Tue Nov 21 20:21:24 +0000 2017,"@275291 No worries! To confirm, does it happen after your computer becomes inactive/goes to sleep mode? Keep us posted /SB",653069,653071.0
653073,SpotifyCares,False,Wed Nov 22 21:48:03 +0000 2017,@275292 Hey Jonny! We've sent a DM your way. We'll carry on helping you there /SJ,,653074.0
653075,SpotifyCares,False,Wed Nov 22 21:45:54 +0000 2017,@275293 Hey there! Thanks for bringing this to our attention. We'll get this reported. Have a nice day /PB,,653076.0
653077,SpotifyCares,False,Wed Nov 22 21:43:15 +0000 2017,"@247272 Hey, we hear you 🎧 Rest assured, your feedback will be passed on to the right folks. If you need anything else, we're only a tweet away /LJ",,653078.0
653079,SpotifyCares,False,Wed Nov 22 21:42:42 +0000 2017,"@275294 Hey James! Currently, the offer is only for new subscribers. Stay tuned for more deals for existing Premium subscribers, though 🙂 /DI /DI","653080,653081",79456.0
653082,SpotifyCares,False,Thu Nov 30 20:15:10 +0000 2017,@275295 Hey Ash! Could you DM us your account's username or email address? We'll see what we can suggest /GU https://t.co/ldFdZRiNAt,653083,653081.0
653086,SpotifyCares,False,Wed Nov 22 21:41:17 +0000 2017,@275297 Hey Ciara! Could you DM us your account's email address? We'll take a look backstage /CG https://t.co/ldFdZRiNAt,,653087.0
653088,SpotifyCares,False,Wed Nov 22 21:39:03 +0000 2017,"@193568 Hey there, the cavalry's here! This is part of our Free service on mobile. You can find more info on our Free tier here: https://t.co/vT2KbQF1gn. If you ever need anything else, just shout and we'll come running 🏃 /JY",,653089.0
653090,SpotifyCares,False,Wed Nov 22 21:38:39 +0000 2017,"@275298 Hey Rutta! Can you DM us your account's email address, as well as that of the Family plan owner's? We'll take a look backstage /SY https://t.co/ldFdZRiNAt",,653091.0
653092,SpotifyCares,False,Wed Nov 22 21:38:34 +0000 2017,@275299 Woohoo! This calls for a https://t.co/ArJFNes23V. Give us a shout if you need anything else 🙂 /CG,,653093.0
653094,SpotifyCares,False,Wed Nov 22 21:36:22 +0000 2017,@275300 Hey Wayne! Apologies for the delay. We've just sent you a bit more info over DM. We'll carry on helping out there /CP,,653095.0
653096,SpotifyCares,False,Wed Nov 22 21:35:56 +0000 2017,@275301 Hi Emily! We've just sent you a bit more info over DM. We'll carry on helping out there 🙂 /GN,,653097.0
653098,SpotifyCares,False,Wed Nov 22 21:35:49 +0000 2017,@275302 Hi John! We're sorry to hear you feel that way. We have some info about the Spotify app on Roku at https://t.co/titMn0j3Im. Give us a shout if there's anything else /NH,,653099.0
653100,SpotifyCares,False,Wed Nov 22 21:35:30 +0000 2017,"@275303 Hey there, help's arrived! Can you DM us your username and email address? We'll take a look under the hood /PC https://t.co/ldFdZRiNAt",,653101.0
653102,SpotifyCares,False,Wed Nov 22 21:34:07 +0000 2017,"@162940 Hi there! We still don't have any updates about this yet, and we're afraid we don't support VPN usage. If you haven't already added your email address, just head over to the link we sent to be the first to hear /HR",653103,653104.0
653105,SpotifyCares,False,Thu Nov 23 06:51:16 +0000 2017,@162940 We hear you loud and clear. We can’t make any promises but we’ll pass your feedback onto the right folks /NQ,,653103.0
653106,SpotifyCares,False,Wed Nov 22 21:33:37 +0000 2017,"@275304 Hi there, the cavalry's here! Can you DM us your account's username and email address? We'll take a look backstage /JI https://t.co/ldFdZRiNAt",,653107.0
653109,SpotifyCares,False,Wed Nov 22 21:33:32 +0000 2017,"@275305 Hey, help's here! Can you DM us both your accounts' usernames and email addresses? We'll check it out 🔍 /TR https://t.co/ldFdZRiNAt",,653110.0
653111,SpotifyCares,False,Wed Nov 22 21:32:41 +0000 2017,"@275306 Hey Kim, help's here! Can you DM us your account's email address and username? We'll take a look backstage /MX https://t.co/ldFdZRiNAt",653112,653113.0
653114,SpotifyCares,False,Wed Nov 22 22:19:42 +0000 2017,"@275306 Anytime! If you ever need anything else, just shout and we'll come running 🏃 /MX",,653112.0
653115,SpotifyCares,False,Wed Nov 22 21:32:28 +0000 2017,@275307 Hey there! We can see how that’d be useful. We’d recommend suggesting it in our Community where you can get support from other fans: https://t.co/WgY7GXI7jf. Give us a shout if you need anything else /ZO,,653116.0
653117,SpotifyCares,False,Wed Nov 22 21:32:02 +0000 2017,"@275308 Hey there! Yes, new subscribers can purchase 3 months of Premium for ₱9. PayPal is one of the many accepted payment methods for this offer. It may seem too good to be true. We're just really getting into the holiday spirit 🎁 /TX",,93922.0
653118,SpotifyCares,False,Wed Nov 22 21:28:44 +0000 2017,@275309 Hey Nicky! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /JP,,653119.0
653559,SpotifyCares,False,Thu Oct 05 10:38:49 +0000 2017,@275426 No worries! Feel free to give us a shout if we can help with anything else. We're always... https://t.co/zOXI69QSqg​ /RS,,653560.0
653561,SpotifyCares,False,Thu Oct 05 10:29:19 +0000 2017,"@275426 Hey there! We're afraid this isn't possible right now, but you can show your support for the idea here: https://t.co/MBwzAVFBjM /RS",653560,653562.0
653563,SpotifyCares,False,Thu Oct 05 10:34:07 +0000 2017,"@275427 Hey, thanks for the heads up! Can you send us the Album Link? Just tap the three dots &gt; Share &gt; Copy Link /AY",653564,653565.0
