customer_tweet_id,customer_message,spotify_tweet_id,spotify_response,customer_message_clean,spotify_response_clean,intent
228063,"Hey @115888 , I'm getting real tired of not being able to listen to music and have the app crash all the time.  Please fix it. https://t.co/c1kQ9g7Hej",228061,"@170378 Hey, help's here! Can you let us know your device, as well as the Android and Spotify versions? We'll see what we can suggest /JP","Hey , I'm getting real tired of not being able to listen to music and have the app crash all the time. Please fix it.","Hey, help's here! Can you let us know your device, as well as the Android and Spotify versions? We'll see what we can suggest /JP",App_Technical
228073,@SpotifyCares It keeps saying I need premium but everything else works fine?,228072,@170380 Got it! Can you DM us your account's email address and username? We'll take a look backstage /KL https://t.co/ldFdZRiNAt,It keeps saying I need premium but everything else works fine?,Got it! Can you DM us your account's email address and username? We'll take a look backstage /KL,Premium_Subscription
228081,@SpotifyCares Hello! The most basic kind. I want to sort my playlists by A-Z!,228080,"@170382 We can see how that'd be handy. We're afraid though we have no any new info about it, but we’ll remind the team it’s a popular request /AY",Hello! The most basic kind. I want to sort my playlists by A-Z!,"We can see how that'd be handy. We're afraid though we have no any new info about it, but we’ll remind the team it’s a popular request /AY",Playlist_Library
228091,@115888 : Dear Mr. Spotify your shuffle feature is not random.,228090,@170383 Hey Ted! Can you give us more info about what's happening? We'll see what we can suggest /KL,: Dear Mr. Spotify your shuffle feature is not random.,Hey Ted! Can you give us more info about what's happening? We'll see what we can suggest /KL,Playback_Issue
228778,@116130 Every other day my account logs out &amp; can't log back in as I get an offline error? What's the point in having offline music? https://t.co/aFNfXNAd0M,228777,@170563 Hey there! Could you send us your account's username or email address via DM? We'll take a look backstage /LP https://t.co/ldFdZRiNAt,Every other day my account logs out & can't log back in as I get an offline error? What's the point in having offline music?,Hey there! Could you send us your account's username or email address via DM? We'll take a look backstage /LP,Downloads_Offline
228807,"@SpotifyCares Hey Guys/Girls, It wont let me renew my student subscription please could you check this out?",228805,@170568 Hi there! Can you DM us your account's username or email address? We'll take a look backstage /TC https://t.co/ldFdZR1cbT,"Hey Guys/Girls, It wont let me renew my student subscription please could you check this out?",Hi there! Can you DM us your account's username or email address? We'll take a look backstage /TC,Premium_Subscription
229857,"@SpotifyCares Hi , I Can't download my collection to spotify only the playlists. I can't have the 60 free premium days, only 30 ☹",229858,@170774 Can you DM us your account's email address or username? We'll take a look under the hood /ME https://t.co/ldFdZRiNAt,"Hi , I Can't download my collection to spotify only the playlists. I can't have the 60 free premium days, only 30 ☹",Can you DM us your account's email address or username? We'll take a look under the hood /ME,Premium_Subscription
230264,"@SpotifyCares Hi, I have Premium. But suddenly it dropped to free, I still have my playlists... This month no money went off... why?",230263,@170857 Hi there! Can you DM us your account's username or email address? We'll check things backstage /MU https://t.co/ldFdZRiNAt,"Hi, I have Premium. But suddenly it dropped to free, I still have my playlists... This month no money went off... why?",Hi there! Can you DM us your account's username or email address? We'll check things backstage /MU,Premium_Subscription
231013,@115888 Hello! Why is Invisible Man by 98 degrees not available on Spotify? Not the acoustic one. Can it be made available?,231012,@171001 @115888 Hi there! We've just replied to your DM. Check it out /DB,Hello! Why is Invisible Man by 98 degrees not available on Spotify? Not the acoustic one. Can it be made available?,Hi there! We've just replied to your DM. Check it out /DB,Music_Content
231015,@115888 please add Code Red songs..🙂,231014,@171002 Hey there! We’ll have it available to you as soon as it’s available to us! https://t.co/0i8GpimuDa. /DB,please add Code Red songs..🙂,Hey there! We’ll have it available to you as soon as it’s available to us! /DB,Feature_Request
232221,"@SpotifyCares And that's a dealbreaker for me. But thanks for caring :) If you ever do add proper library management, I'll reconsider.",232220,"@171285 Sorry to hear that, but we appreciate your feedback. We'll make sure to pass it to the team /CX","And that's a dealbreaker for me. But thanks for caring :) If you ever do add proper library management, I'll reconsider.","Sorry to hear that, but we appreciate your feedback. We'll make sure to pass it to the team /CX",Playlist_Library
232225,After less than a day of testing @115888 I've run into so many limitations. Lack of a combined (local+streamed) library is a deal-breaker.,232224,@171285 Hey Indrek! You can sync your local music files to your Spotify account. More info here: https://t.co/SgMwFS1ONz. Hope this helps /CX,After less than a day of testing I've run into so many limitations. Lack of a combined (local+streamed) library is a deal-breaker.,Hey Indrek! You can sync your local music files to your Spotify account. More info here: Hope this helps /CX,Playlist_Library
232227,"@SpotifyCares I renewed my premium, still can't use the features. Help a gal out?",232226,@171286 Hi! We've just replied to your email. We'll continue helping you there /CX,"I renewed my premium, still can't use the features. Help a gal out?",Hi! We've just replied to your email. We'll continue helping you there /CX,Premium_Subscription
233154,@SpotifyCares MacOS client says my library is full. Are you kidding me? Any way around this? Spotify's appeal is its limitlessness :-( https://t.co/Lf9Tyr0kzZ,233152,"@171498 Hi there! How many tracks would you say you have in Songs (roughly)? e.g. 100, 1000, 5000, or more? /HC",MacOS client says my library is full. Are you kidding me? Any way around this? Spotify's appeal is its limitlessness :-(,"Hi there! How many tracks would you say you have in Songs (roughly)? e.g. 100, 1000, 5000, or more? /HC",Playlist_Library
233172,"@SpotifyCares why am I limited to 3,333 songs offline? I just feel like if I'm paying it should be a lot higher than that :/",233171,"@171503 Hey Luke! We have more info about it here: https://t.co/Z9OErWpTNz. Anything else, just let us know /KM","why am I limited to 3,333 songs offline? I just feel like if I'm paying it should be a lot higher than that :/","Hey Luke! We have more info about it here: Anything else, just let us know /KM",Downloads_Offline
233818,"@118266 @SpotifyCares hello, how long it takes to verify data for spotify premium for students?",233817,@171661 Hey Dian! Can you DM us your account's email address or username? We'll take a look backstage /KM https://t.co/ldFdZRiNAt,"hello, how long it takes to verify data for spotify premium for students?",Hey Dian! Can you DM us your account's email address or username? We'll take a look backstage /KM,Premium_Subscription
235223,"@115888 login button on the app doesn't work, help!!",235222,@172017 Hi there! Help's here. What exact device/operating system are you currently using? /ST,"login button on the app doesn't work, help!!",Hi there! Help's here. What exact device/operating system are you currently using? /ST,Login_Issue
