customer_tweet_id,customer_message,spotify_tweet_id,spotify_response,customer_message_clean,spotify_response_clean,cluster
1091046,@SpotifyCares hey how can i cancel my premium subscription if i dont know my email nor password?,1091045,@377424 Hi! We've just sent a DM your way. Let's carry on chatting there /RA,hey how can i cancel my premium subscription if i dont know my email nor password?,Hi! We've just sent a DM your way. Let's carry on chatting there /RA,9
1736610,@SpotifyCares PLEASE PLEASE PLEASE give us a light mode. My eyes hurt because of the dark theme. I can't spend more than a minute on the app in my iPad because ARGH MY EYES,1736609,"@524273 Hey, we can see how that’d be handy! Thanks for taking the time to reach out – your feedback's been noted 📝 /RA",PLEASE PLEASE PLEASE give us a light mode. My eyes hurt because of the dark theme. I can't spend more than a minute on the app in my iPad because ARGH MY EYES,"Hey, we can see how that’d be handy! Thanks for taking the time to reach out – your feedback's been noted 📝 /RA",0
8249,@117153 I contacted Hulu and they said the problem was on your end,2590311,"@733690 Hey Erica, we'd love to help! Can you DM us your account's username or email address? We'll take a look backstage /JP",I contacted Hulu and they said the problem was on your end,"Hey Erica, we'd love to help! Can you DM us your account's username or email address? We'll take a look backstage /JP",0
607483,@SpotifyCares They've been 'looking into it' for months. Any chance of an update?,607485,"@264368 Don't worry, we've already given a nudge to the relevant folks about this. Hopefully we'll have that functionality available soon! For now, let us know if there's anything else we can help with /RC",They've been 'looking into it' for months. Any chance of an update?,"Don't worry, we've already given a nudge to the relevant folks about this. Hopefully we'll have that functionality available soon! For now, let us know if there's anything else we can help with /RC",0
147388,@115888 just run the latest update as prompted by my Marantz wi fi player and now Spotify is not an option on my player - what's happened?,147387,@149492 Hey Leslea! We've just sent you a DM /DR,just run the latest update as prompted by my Marantz wi fi player and now Spotify is not an option on my player - what's happened?,Hey Leslea! We've just sent you a DM /DR,2
2910981,Excuse me @115888 you have a This Is: Emmylou Harris playlist but Goodbye (aka the greatest song ever) is not on it to whom can I address my complaint?,2910979,"@660516 We hear you, Richard! Your feedback has been noted and passed onto the team 👊🏼 Stay awesome /TI",Excuse me you have a This Is: Emmylou Harris playlist but Goodbye (aka the greatest song ever) is not on it to whom can I address my complaint?,"We hear you, Richard! Your feedback has been noted and passed onto the team 👊🏼 Stay awesome /TI",6
2215944,@SpotifyCares @117168 why is reputation not here??!!😭😭 https://t.co/sYrsunnLex,2215943,"@450262 Hi! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /DR",why is reputation not here??!!😭😭,"Hi! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: /DR",0
2065166,@SpotifyCares my Spotify isn’t connecting to my headphones.,2065165,"@610711 Hey Hannah! What device and Spotify version are you using? Also, what headphones are you trying to use? We'll see what we can suggest /BH",my Spotify isn’t connecting to my headphones.,"Hey Hannah! What device and Spotify version are you using? Also, what headphones are you trying to use? We'll see what we can suggest /BH",2
1730844,"@SpotifyCares We have two artist profiles called Crimson Star, can you please merge these into one account ?",1730843,@522993 Hey! We’d recommend reaching out to your distributor. They'll work with our team to make sure your artist page gets fixed up /MU,"We have two artist profiles called Crimson Star, can you please merge these into one account ?",Hey! We’d recommend reaching out to your distributor. They'll work with our team to make sure your artist page gets fixed up /MU,9
53695,@115888 why is the spotify desktop app on my Mac soooooo slow ??? Aaargh #spotify,53693,"@128142 Hey! What device, operating system, and Spotify version are you using? We'll see what we can suggest /CB",why is the spotify desktop app on my Mac soooooo slow ??? Aaargh #spotify,"Hey! What device, operating system, and Spotify version are you using? We'll see what we can suggest /CB",2
959411,@SpotifyCares I need help with my accounts,959410,@228087 Hi there! We've just sent you a bit more info over DM. We'll carry on helping out there /DD,I need help with my accounts,Hi there! We've just sent you a bit more info over DM. We'll carry on helping out there /DD,0
337096,hey @115888 - what happened to Jay Z's albums? Did he pull 'em off Spotify? What's the story?,337095,@196432 Hey Chris! We can confirm that some of Jay Z's catalog has been removed at the request of the artist /JN,hey - what happened to Jay Z's albums? Did he pull 'em off Spotify? What's the story?,Hey Chris! We can confirm that some of Jay Z's catalog has been removed at the request of the artist /JN,2
819610,@125633 Can you guys please add a feature that can allow os to update a profile picture,1797409,@540082 Hi there! For information on how to update your artist image head here: https://t.co/3v3UMdAyoM. We'll be here if you need us again /SP,Can you guys please add a feature that can allow os to update a profile picture,Hi there! For information on how to update your artist image head here: We'll be here if you need us again /SP,5
2373428,"@SpotifyCares for some reason this happened when i left spotify open for 2 hours playing music and then closed it, It was using 20GB of ram and 40% cpu. spotify version is 1.0.67.582.g19436fa3 .   I'm testing it again with just spotify open, i'll update on what i find https://t.co/NffF7vnWI1",2373426,"@495873 Hey, that doesn't sound right. Has this happened before? If not, can you try the steps here for us: https://t.co/EqisDMwZAT? /RH","for some reason this happened when i left spotify open for 2 hours playing music and then closed it, It was using 20GB of ram and 40% cpu. spotify version is 1.0.67.582.g19436fa3 . I'm testing it again with just spotify open, i'll update on what i find","Hey, that doesn't sound right. Has this happened before? If not, can you try the steps here for us: /RH",2
1833417,"@SpotifyCares For my friends it shows I got 2 exact same accounts, with the same share codes and mail but with different playlists?????",1833416,"@549990 Hi there! Can you DM us your account's email address or username, and screenshots of the two accounts you mentioned? We'll take a look /NQ https://t.co/ldFdZRiNAt","For my friends it shows I got 2 exact same accounts, with the same share codes and mail but with different playlists?????","Hi there! Can you DM us your account's email address or username, and screenshots of the two accounts you mentioned? We'll take a look /NQ",0
2525596,"@115888 @SpotifyCares - I am seeing my playback interrupted and time to time I see my app connected to ""spotiamb 0.2.1""... Any idea how to purge this hack?",2525595,@148441 Hey! We’re sorry to hear that. Check out: https://t.co/QHn3ok8y2n for what to do next /JS,"- I am seeing my playback interrupted and time to time I see my app connected to ""spotiamb 0.2.1""... Any idea how to purge this hack?",Hey! We’re sorry to hear that. Check out: for what to do next /JS,0
777062,@115888 there are two rappers by the name of Antwon. @16233 ‘s new tape is on both. Please rectify this.,777061,"@305514 Hey there, thanks for that. We'll get this reported. Great detective work! Let us know if you need anything else /RV",there are two rappers by the name of Antwon. ‘s new tape is on both. Please rectify this.,"Hey there, thanks for that. We'll get this reported. Great detective work! Let us know if you need anything else /RV",0
1574843,"@485317 @SpotifyCares A huge pet peeve of mine is that they don't have an artists complete song list available. Have to search through albums, so annoying!",1830868,"@549387 Hey Sean, this sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZx3Es and get support from other users /KL","A huge pet peeve of mine is that they don't have an artists complete song list available. Have to search through albums, so annoying!","Hey Sean, this sounds like a great idea! Suggest it in our Community at and get support from other users /KL",6
