text,intent
I can't play any repertoire on in the UK.,Playback_Issue
why can't I listen to downloaded music offline on android? I'm able to on iPhone. Still Premium account. Thanks.,Downloads_Offline
i was charged twice for my student account i want my money,Payment_Refund
The shuffle button doesn’t work on my iPhone sister. Fix this mess 😤😤,Playback_Issue
App crashes every time I go to share a song. Tried reinstalling the app and no results. (Google Pixel running latest Android),App_Technical
can any1 tell me y I've been charged twice each month since April?1payment coming out my bank the other with my phone contract,Payment_Refund
are you aware of any crashing issues on Android? The app has crashed 3 times now on my Pixel running Android 8.0,App_Technical
I’m no longer on Facebook and cannot log in but also cannot create a new account as it says my email already registered,Login_Issue
"desktop and mobile. but I don't get an error on mobile, it just won't play 😢",Playback_Issue
hi! I'm in Canada and can't play ANY of 's music. I can see all of her songs but can't play. I'm dying. pls help.,Playback_Issue
i canclld my acct n need to know how or what to do to get a refund on the payment taken out of acct today,Payment_Refund
Haah I just updated the app on iOS and it routes audio correctly again! Was that a short bug I missed?,App_Technical
I'm having issues cancelling my spotify. I recently lost access to my Facebook and can't log in.,Login_Issue
been hacked need some help,Account_Security
ever since I ended my sub with you I can't play music through the app anymore. What gives ?,Playback_Issue
Ahh yes shuffle works but not individual tracks,Playback_Issue
i hate it when you shuffle play on spotify and it gives you a song that's not even on the album,Playback_Issue
yo you should add this song to your new music friday playlist 😉💛,Music_Content
No the app just crashes and I reload it,App_Technical
iPhone after a song ends the app crashes,App_Technical
I have a problem with my family plan,Family_Student_Plan
"somethings up with Premium Family, I can’t seem to join ?",Family_Student_Plan
"Some albums won't play - it seems entirely random and I've tried on desktop and app, saving as well as downloading. It makes no sense.",Playback_Issue
"Most annoyingly, the shuffle function isn’t working. And I’ve just had to reinstall because the app kept deleting saved albums.",Playback_Issue
"No error message. The shuffle button will highlight green, but doesn’t work and un-highlights when the track is skipped or just changes",Playback_Issue
"I have already done that and no one has gotten in touch with me. Like I said, I won't receive emails in the hacked account",Account_Security
"when I search for Mastodon and then choose Crack The Skye album (shuffle play), it doesn't work. Am I the only one?",Playback_Issue
Please add last.fm support for remote devices. Really shouldn't be that hard to implement from the backend.,Feature_Request
"Either my mobile (android) or desktop (windows 10). It doesnt respond when i click them, if i try shuffle i get ""this song is not available""",Playback_Issue
Hi for some reason my account wont play Kesha tracks. Ive tried downloading it and it still doesnt work?,Playback_Issue
spent £15 making a family plan and received a message that you is experiencing issues will i get a refund in the meanwhile?,Payment_Refund
"Strange that it says £9.99 with student discount, right?",Family_Student_Plan
I am consistently reminded of how awful 's shuffle is... clumps songs by the same artist together without fail.,Playback_Issue
someone has hacked into and is currently using my account. email add changed. completely locked out. SOS.,Account_Security
why me getting charged twice 😒😒,Payment_Refund
"Hey when I try to share a song from mobile, the app crashes. Are you aware of a widespread issue?",App_Technical
i want to have a refund bcuz i have a debt of 400$ from yall and its only been a month,Payment_Refund
"No, its just on pc that doesn't work. Reinstalled the app and cleared appdata folder, still not working",App_Technical
? On top of #playlists there is a big green button #Shuffle. That is the only choice. Most of the time I do not want to shuffle,Playback_Issue
my school is not listed under the Colleges and Universitys. Can I still get student discount?,Family_Student_Plan
So my twitter got hacked. Charged my password and all but should I take other measures to prevent that from happening again?,Account_Security
I have not received any email to resolve this issue. I'm paying for premium but the service is not working on new phone.,Premium_Subscription
"Hi. Is there a way to stream different music to different devices (or, indeed, locations such as home and work) using Premium for Family? Two 'users' at home are too young to have email addresses/accounts, but like to play their own music on their own devices. Thx.",Music_Content
"I purchased a student discount account, however in my payment transactions, it had paid for both the student account and the yearly package.",Family_Student_Plan
hi i already paid for my premium subscription but my account is still on the free version :/ username is christaabad,Premium_Subscription
hello can u add button where u can play any random song from all songs in spotify with like shuffle omg that would be so cool,Playback_Issue
I keep getting 'Can't play the current song'?,Playback_Issue
don't think about premium subs dropping off re: lack of #AppleWatch offline playback #SoSad,Downloads_Offline
I'm having the #spotiamb.0.2.1 problem. Have I been hacked? Could you help?,Account_Security
"if I purchase the premium family plan, can we pay upfront? Meaning, how do we avoid monthly charges to a credit card?",Family_Student_Plan
